id,strategy,tokens,latency
484,base,71,0.25366895785555243
484,tsce1,16,0.0
486,base,71,0.35710187489166856
486,tsce1,14,0.0
488,base,34,0.1773879590909928
488,tsce1,5,0.0
487,base,108,0.20078704203478992
487,tsce1,57,0.0
490,base,71,0.31348895793780684
490,tsce1,14,0.0
489,base,107,0.17671433300711215
489,tsce1,84,0.0
491,base,71,0.27710441686213017
491,tsce1,16,0.0
493,base,105,0.46526187495328486
493,tsce1,40,0.0
494,base,100,0.19303208286873996
494,tsce1,51,0.0
495,base,71,0.3057359999511391
495,tsce1,14,0.0
497,base,160,0.7005503750406206
497,tsce1,57,0.0
492,base,813,2.17773550003767
492,tsce1,250,0.0
496,base,114,0.20170704182237387
496,tsce1,107,0.0
499,base,105,0.5080299580004066
499,tsce1,40,0.0
500,base,105,0.5650245000142604
500,tsce1,40,0.0
502,base,105,0.5932482499629259
